SKU,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
SKU1677,IG64,,HTS15,1,1,C,BX,20071025,CAT14
SKU1678,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1679,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1680,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1681,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1682,IG64,,HTS15,1,1,B,BX,20071025,CAT14
SKU1683,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1684,IG64,,HTS15,1,1,C,BX,20071025,CAT14
SKU1685,IG64,,HTS15,1,1,B,BX,20071025,CAT14
SKU1686,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1687,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1688,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1689,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1690,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1691,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1692,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1693,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1694,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1695,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1696,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1697,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1698,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1699,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1700,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1701,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1702,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1703,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1704,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1705,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1706,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1707,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1708,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1709,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1710,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1711,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1712,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1713,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1714,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1715,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1716,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1717,IG64,,HTS15,1,1,C,BX,20190521,CAT14
SKU1718,IG64,,HTS15,1,1,C,BX,20150108,CAT14
SKU1719,IG64,,HTS15,1,1,C,BX,20150108,CAT14
SKU1720,IG64,,HTS15,1,1,C,BX,20150108,CAT14
SKU1721,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1722,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1723,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1724,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1725,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1726,IG64,,HTS15,1,1,C,BX,20100914,CAT14
SKU1727,IG64,,HTS15,1,1,C,BX,20071015,CAT14
SKU1728,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1729,IG64,,HTS15,1,1,C,BX,20090504,CAT14
SKU1730,IG64,,HTS15,1,1,C,BX,20090504,CAT14
SKU1731,IG64,,HTS15,1,1,B,BX,20090504,CAT14
SKU1732,IG64,,HTS15,1,1,C,BX,20090504,CAT14
SKU1733,IG64,,HTS15,1,0,C,BX,20120125,CAT14
SKU1734,IG64,,HTS15,1,1,A,BX,20060418,CAT14
SKU1735,IG64,,HTS15,1,1,C,BX,20060418,CAT14
SKU1736,IG64,,HTS15,2,0,C,BX,20071015,CAT14
SKU1737,IG64,,HTS15,2,0,C,BX,20071015,CAT14
SKU1738,IG64,,HTS15,2,0,C,BX,20100528,CAT14
SKU1739,IG64,,HTS15,2,0,C,BX,20100528,CAT14
SKU1740,IG64,,HTS15,1,1,B,BX,20071016,CAT14
SKU1741,IG64,,HTS15,1,1,A,BX,20071016,CAT14
SKU1742,IG64,,HTS15,1,1,B,BX,20071016,CAT14
SKU1743,IG64,,HTS15,1,1,A,BX,20090615,CAT14
SKU1744,IG64,,HTS15,1,1,A,BX,20090615,CAT14
SKU1745,IG64,,HTS15,1,1,B,BX,20090615,CAT14
SKU1746,IG64,,HTS15,1,1,A,BX,20090615,CAT14
SKU1747,IG64,,HTS15,1,1,A,BX,20120517,CAT14
SKU1748,IG64,,HTS15,1,1,A,BX,20120615,CAT14
SKU1749,IG64,,HTS15,1,1,A,BX,20120615,CAT14
SKU1750,IG64,,HTS15,1,1,A,BX,20120615,CAT14
SKU1751,IG64,,HTS15,1,1,A,BX,20131022,CAT14
SKU1752,IG64,,HTS15,1,1,B,BX,20131021,CAT14
SKU1753,IG64,,HTS15,1,1,B,BX,20131101,CAT14
SKU1754,IG64,,HTS15,1,1,A,BX,20131107,CAT14
SKU1755,IG64,,HTS15,1,1,A,BX,20131016,CAT14
SKU1756,IG64,,HTS15,1,1,A,BX,20131022,CAT14
SKU1757,IG64,,HTS15,1,1,B,BX,20131022,CAT14
SKU1758,IG64,,HTS15,1,1,A,BX,20131016,CAT14
SKU1759,IG64,,HTS15,1,1,A,BX,20131101,CAT14
SKU1760,IG64,,HTS15,1,1,A,BX,20131101,CAT14
SKU1761,IG64,,HTS15,1,1,B,BX,20131121,CAT14
SKU1762,IG64,,HTS15,1,1,A,BX,20131101,CAT14
SKU1763,IG64,,HTS18,1,1,C,BX,20131101,CAT14
SKU1764,IG70,,HTS15,1,1,B,BX,20180129,CAT14
SKU1765,IG64,,HTS15,1,1,A,BX,20170509,CAT14
SKU1766,IG64,,HTS15,1,1,A,BX,20090615,CAT14
SKU1767,IG64,,HTS15,1,1,A,BX,20071025,CAT14
SKU1768,IG64,,HTS15,1,1,A,BX,20090501,CAT14
SKU1769,IG64,,HTS15,1,1,A,BX,20071025,CAT14
SKU1770,IG64,,HTS15,1,1,A,BX,20071025,CAT14
SKU1771,IG64,,HTS15,1,1,A,BX,20071025,CAT14
SKU1772,IG64,,HTS15,1,1,C,BX,20090501,CAT14
SKU1773,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1774,IG64,,HTS15,1,1,B,BX,20071015,CAT14
SKU1775,IG64,,HTS15,1,1,A,BX,20110531,CAT14
SKU1776,IG64,,HTS15,1,1,C,BX,20110531,CAT14
SKU1777,IG64,,HTS15,1,1,C,BX,20110531,CAT14
SKU1778,IG64,,HTS15,1,1,C,BX,20110531,CAT14
SKU1779,IG64,,HTS15,1,1,A,BX,20141215,CAT14
SKU1780,IG64,,HTS15,1,1,A,BX,20141215,CAT14
SKU1781,IG64,,HTS15,1,1,A,BX,20141215,CAT14
SKU1782,IG64,,HTS15,1,1,A,BX,20141215,CAT14
SKU1783,IG64,,HTS15,1,1,A,BX,20170509,CAT14
SKU1784,IG64,,HTS15,1,1,C,BX,20170509,CAT14
SKU1785,IG64,,HTS15,1,1,C,BX,20170509,CAT14
SKU1786,IG64,,HTS15,1,1,C,BX,20170509,CAT14
SKU1787,IG64,,HTS15,1,1,C,BX,20170509,CAT14
SKU1788,IG64,,HTS15,1,1,B,BX,20161025,CAT14
SKU1789,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1790,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1791,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1792,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1793,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1794,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1795,IG64,,HTS15,1,1,C,BX,20161025,CAT14
SKU1796,IG64,,HTS15,1,1,A,BX,20070724,CAT14
SKU1797,IG64,,HTS15,1,1,A,BX,20150223,CAT14
SKU1798,IG64,,HTS15,1,1,A,BX,20180524,CAT14
SKU1799,IG64,,HTS15,1,1,C,BX,20150325,CAT14
SKU1800,IG70,,HTS15,1,1,B,BX,20180202,CAT14
SKU1801,IG64,,HTS15,1,1,A,BX,20180716,CAT14
SKU1802,IG29,IPG202,HTS61,1,1,A,BX,20150818,CAT8
SKU1803,IG29,IPG202,HTS61,1,1,C,BX,20160829,CAT8
SKU1804,IG29,IPG202,HTS61,1,1,C,BX,20160829,CAT8
SKU1805,IG29,IPG202,HTS61,1,1,C,BX,20160829,CAT8
SKU1806,IG29,IPG202,HTS61,1,1,C,BX,20160829,CAT8
SKU1807,IG29,IPG202,HTS61,1,1,C,BX,20160829,CAT8
SKU1808,IG67,,HTS120,1,1,C,BX,20041214,CAT14
SKU1809,IG71,,HTS136,2,0,A,EA,20071101,CAT14
SKU1810,IG71,,HTS136,2,0,A,EA,20150304,CAT14
SKU1811,IG32,IPG1540,HTS61,1,1,B,BX,20171106,CAT9
SKU1812,IG32,IPG1540,HTS61,1,1,A,BX,20140114,CAT9
SKU1813,IG32,IPG1540,HTS61,1,1,C,BX,20140114,CAT9
SKU1814,IG32,IPG1540,HTS61,1,1,C,BX,20140114,CAT9
SKU1815,IG32,IPG1540,HTS61,1,1,C,BX,20140114,CAT9
SKU1816,IG32,IPG1540,HTS61,1,1,C,BX,20140114,CAT9
SKU1817,IG32,IPG1540,HTS61,1,1,B,BX,20140114,CAT9
SKU1818,IG32,IPG1540,HTS61,1,1,C,BX,20140114,CAT9
SKU1819,IG32,IPG1540,HTS61,1,1,A,BX,20140114,CAT9
SKU1820,IG32,IPG1540,HTS61,1,1,C,BX,20171106,CAT9
SKU1821,IG32,IPG1541,HTS61,1,1,A,BX,20140114,CAT9
SKU1822,IG32,IPG1541,HTS61,1,1,C,BX,20140114,CAT9
SKU1823,IG32,IPG1541,HTS61,1,1,B,BX,20140114,CAT9
SKU1824,IG32,IPG1541,HTS61,1,1,C,BX,20140114,CAT9
SKU1825,IG32,IPG1542,HTS61,1,1,A,BX,20140114,CAT9
SKU1826,IG32,IPG1542,HTS61,1,1,C,BX,20140114,CAT9
SKU1827,IG32,IPG1542,HTS61,1,1,A,BX,20140114,CAT9
SKU1828,IG32,IPG1542,HTS61,1,1,B,BX,20140114,CAT9
SKU1829,IG32,IPG1543,HTS61,1,1,C,BX,20140114,CAT9
SKU1830,IG32,IPG1543,HTS61,2,0,C,BX,20140114,CAT9
SKU1831,IG32,IPG1543,HTS61,1,0,C,BX,20140114,CAT9
SKU1832,IG32,IPG1543,HTS61,1,1,B,BX,20140114,CAT9
SKU1833,IG32,IPG1546,HTS61,1,0,C,BX,20140114,CAT9
SKU1834,IG32,IPG1546,HTS61,1,0,C,BX,20140114,CAT9
SKU1835,IG32,IPG1546,HTS61,1,0,C,BX,20140114,CAT9
SKU1836,IG32,IPG1546,HTS61,1,0,C,BX,20140114,CAT9
SKU1837,IG32,IPG1544,HTS61,1,1,B,BX,20140114,CAT9
SKU1838,IG32,IPG1544,HTS61,2,0,C,BX,20140114,CAT9
SKU1839,IG32,IPG1544,HTS61,1,1,C,BX,20140123,CAT9
SKU1840,IG32,IPG1544,HTS61,1,1,C,BX,20140114,CAT9
SKU1841,IG32,IPG1544,HTS61,1,1,C,BX,20140114,CAT9
SKU1842,IG32,IPG1544,HTS61,1,1,C,BX,20140114,CAT9
SKU1843,IG32,IPG1544,HTS61,2,0,C,BX,20140114,CAT9
SKU1844,IG32,IPG1545,HTS61,1,1,C,BX,20140114,CAT9
SKU1845,IG32,IPG1547,HTS61,2,0,B,BX,20140114,CAT9
SKU1846,IG32,IPG1547,HTS61,1,1,B,BX,20140114,CAT9
SKU1847,IG32,IPG1547,HTS61,1,1,B,BX,20140114,CAT9
SKU1848,IG32,IPG1548,HTS61,1,0,C,BX,20140114,CAT9
SKU1849,IG32,IPG1548,HTS61,1,0,C,BX,20140114,CAT9
SKU1850,IG32,IPG1548,HTS61,1,0,C,BX,20140114,CAT9
SKU1851,IG32,IPG1548,HTS61,1,0,C,BX,20140114,CAT9
SKU1852,IG32,IPG1549,HTS61,1,1,B,BX,20171106,CAT9
SKU1853,IG32,IPG1549,HTS61,1,1,A,BX,20140114,CAT9
SKU1854,IG32,IPG1549,HTS61,1,1,B,BX,20140114,CAT9
SKU1855,IG32,IPG1549,HTS61,1,0,C,BX,20140114,CAT9
SKU1856,IG32,IPG1549,HTS61,1,0,C,BX,20140114,CAT9
SKU1857,IG32,IPG1549,HTS61,1,1,A,BX,20140114,CAT9
SKU1858,IG32,IPG1549,HTS61,1,1,C,BX,20171214,CAT9
SKU1859,IG32,IPG1549,HTS61,1,1,C,BX,20140114,CAT9
SKU1860,IG32,IPG1549,HTS61,1,1,B,BX,20171106,CAT9
SKU1861,IG32,IPG1550,HTS61,1,1,B,BX,20171106,CAT9
SKU1862,IG32,IPG1550,HTS61,1,0,C,BX,20171106,CAT9
SKU1863,IG32,IPG1550,HTS61,1,1,A,BX,20140114,CAT9
SKU1864,IG32,IPG1550,HTS61,1,1,B,BX,20140114,CAT9
SKU1865,IG32,IPG1550,HTS61,1,1,C,BX,20140114,CAT9
SKU1866,IG32,IPG1550,HTS61,1,0,C,BX,20140114,CAT9
SKU1867,IG32,IPG1550,HTS61,1,1,C,BX,20140114,CAT9
SKU1868,IG32,IPG1550,HTS61,1,1,C,BX,20140114,CAT9
SKU1869,IG32,IPG1550,HTS61,1,0,C,BX,20140114,CAT9
SKU1870,IG32,IPG1550,HTS61,1,1,C,BX,20140114,CAT9
SKU1871,IG32,IPG1550,HTS61,1,1,B,BX,20140114,CAT9
SKU1872,IG32,IPG1550,HTS61,1,0,C,BX,20140114,CAT9
SKU1873,IG32,IPG1550,HTS61,1,1,B,BX,20140114,CAT9
SKU1874,IG32,IPG1550,HTS61,1,1,C,BX,20171106,CAT9
SKU1875,IG32,IPG1550,HTS61,1,0,C,BX,20171214,CAT9
SKU1876,IG32,IPG1550,HTS61,1,1,B,BX,20140114,CAT9
SKU1877,IG32,IPG1550,HTS61,1,1,B,BX,20171106,CAT9
SKU1878,IG32,IPG1551,HTS61,1,0,C,BX,20140114,CAT9
SKU1879,IG32,IPG1551,HTS61,1,1,B,BX,20140114,CAT9
SKU1880,IG32,IPG1551,HTS61,1,1,C,BX,20140114,CAT9
SKU1881,IG32,IPG1551,HTS61,1,0,C,BX,20140114,CAT9
SKU1882,IG71,,HTS174,1,0,C,EA,20060814,CAT14
SKU1883,IG71,,HTS174,1,0,C,EA,20110127,CAT14
SKU1884,IG71,,HTS174,2,0,C,EA,20160216,CAT14
SKU1885,IG43,IPG995,HTS15,2,0,C,BX,20010822,CAT10
SKU1886,IG22,IPG523,HTS48,2,0,C,RL,20200220,CAT7
SKU1887,IG22,IPG523,HTS48,2,0,C,RL,20200220,CAT7
SKU1888,IG22,IPG523,HTS48,2,0,C,RL,20200220,CAT7
SKU1889,IG71,,HTS101,1,0,C,EA,20080609,CAT14
SKU1890,IG71,,HTS102,2,0,C,EA,20080609,CAT14
SKU1891,IG62,,HTS15,2,0,A,BX,20170126,CAT14
SKU1892,IG62,,HTS15,2,0,A,BX,20170517,CAT14
SKU1893,IG70,,HTS171,2,0,C,PC,20180827,CAT14
SKU1894,IG70,,HTS15,1,1,B,BX,20180307,CAT14
SKU1895,IG70,,HTS15,1,1,B,BX,20180307,CAT14
SKU1896,IG70,,HTS15,1,1,C,BX,20180307,CAT14
SKU1897,IG70,,HTS15,1,1,C,BX,20180307,CAT14
SKU1898,IG70,,HTS15,2,0,C,BX,20180917,CAT14
SKU1899,IG70,,HTS15,1,1,C,BX,20180917,CAT14
SKU1900,IG70,,HTS15,2,0,C,BX,20180917,CAT14
SKU1901,IG70,,HTS15,2,0,C,BX,20180917,CAT14
SKU1902,IG70,,HTS148,1,1,A,BX,20180123,CAT14
SKU1903,IG70,,HTS149,1,1,A,BX,20180123,CAT14
SKU1904,IG70,,HTS149,1,1,C,BX,20180123,CAT14
SKU1905,IG70,,HTS149,1,1,C,BX,20180123,CAT14
SKU1906,IG70,,HTS149,1,1,C,BX,20180123,CAT14
SKU1907,IG70,,HTS15,1,1,B,BX,20180202,CAT14
SKU1908,IG70,,HTS15,1,1,C,BX,20180202,CAT14
SKU1909,IG70,,HTS15,1,1,C,BX,20180202,CAT14
SKU1910,IG70,,HTS15,1,1,C,BX,20180202,CAT14
SKU1911,IG70,,HTS150,1,4,A,BX,20171116,CAT14
SKU1912,IG70,,HTS150,1,4,A,BX,20171116,CAT14
SKU1913,IG70,,HTS150,1,4,A,BX,20180518,CAT14
SKU1914,IG70,,HTS86,1,1,C,BG,20180202,CAT14
SKU1915,IG70,,HTS166,1,1,B,BX,20171116,CAT14
SKU1916,IG49,,HTS119,1,1,C,PC,20110625,CAT16
SKU1917,IG49,,HTS119,1,1,B,PC,20110625,CAT16
SKU1918,IG71,,HTS140,2,0,A,EA,20150318,CAT14
SKU1919,IG71,,HTS140,2,0,A,EA,20150318,CAT14
SKU1920,IG33,IPG569,HTS36,1,1,B,YD,20190507,CAT12
SKU1921,IG33,IPG569,HTS36,1,1,A,YD,20190507,CAT12
SKU1922,IG33,IPG569,HTS36,1,1,A,YD,20190507,CAT12
SKU1923,IG33,IPG569,HTS36,1,1,B,YD,20190507,CAT12
SKU1924,IG33,IPG569,HTS36,1,1,A,YD,20190507,CAT12
SKU1925,IG33,IPG569,HTS36,1,1,B,YD,20190507,CAT12
SKU1926,IG16,IPG1618,HTS119,2,0,C,BX,20070822,CAT12
SKU1927,IG16,IPG1605,HTS119,2,0,C,BX,20010525,CAT12
SKU1928,IG16,IPG1622,HTS119,2,0,C,BX,20061003,CAT12
SKU1929,IG16,IPG1622,HTS119,2,0,C,BX,20061003,CAT12
SKU1930,IG33,IPG1696,HTS36,1,1,A,YD,20140911,CAT12
SKU1931,IG33,IPG1696,HTS36,1,1,A,YD,20140911,CAT12
SKU1932,IG33,IPG1696,HTS36,1,1,B,YD,20140911,CAT12
SKU1933,IG33,IPG1696,HTS36,1,1,A,YD,20140911,CAT12
SKU1934,IG33,IPG1696,HTS36,1,1,B,YD,20140911,CAT12
SKU1935,IG33,IPG1696,HTS36,1,1,B,YD,20140911,CAT12
SKU1936,IG33,IPG1696,HTS36,1,1,A,YD,20151112,CAT12
SKU1937,IG16,IPG1603,HTS119,2,0,C,BX,20010525,CAT12
SKU1938,IG16,IPG1004,HTS119,2,0,C,BX,20061003,CAT12
SKU1939,IG16,IPG1004,HTS119,2,0,C,BX,20061003,CAT12
SKU1940,IG17,IPG1203,HTS96,2,0,C,BX,20140625,CAT12
SKU1941,IG16,IPG1640,HTS119,1,1,C,BX,20061003,CAT12
SKU1942,IG16,IPG1779,HTS15,1,0,C,BG,20100129,CAT12
SKU1943,IG33,IPG1610,HTS36,1,1,C,YD,20151112,CAT12
SKU1944,IG33,IPG1610,HTS36,1,1,C,YD,20151112,CAT12
SKU1945,IG33,IPG1610,HTS36,1,1,C,YD,20151112,CAT12
SKU1946,IG16,IPG1687,HTS15,1,1,A,BX,20090727,CAT12
SKU1947,IG16,IPG1683,HTS15,1,1,A,BX,20140501,CAT12
SKU1948,IG16,IPG1683,HTS15,1,1,B,BX,20141023,CAT12
SKU1949,IG16,IPG1683,HTS15,1,1,A,BX,20140915,CAT12
SKU1950,IG16,IPG1683,HTS15,1,1,B,BX,20140501,CAT12
SKU1951,IG16,IPG1686,HTS15,1,1,A,BX,20090506,CAT12
SKU1952,IG16,IPG1691,HTS15,1,1,A,BX,20120419,CAT12
SKU1953,IG17,IPG1675,HTS95,1,1,A,BX,20041116,CAT12
SKU1954,IG17,IPG1675,HTS95,1,1,A,BX,20040922,CAT12
SKU1955,IG17,IPG1675,HTS95,1,1,A,BX,20040922,CAT12
SKU1956,IG16,IPG1682,HTS6,1,1,C,BX,20041012,CAT12
SKU1957,IG16,IPG1627,HTS6,1,1,A,BX,20040922,CAT12
SKU1958,IG16,IPG1688,HTS6,1,1,A,BX,20040922,CAT12
SKU1959,IG16,IPG1526,HTS15,1,1,B,BX,20100323,CAT12
SKU1960,IG16,IPG1849,HTS15,2,0,C,BX,20140516,CAT12
SKU1961,IG17,IPG1675,HTS95,1,1,A,BX,20120813,CAT12
SKU1962,IG17,IPG1675,HTS95,2,0,C,BX,20120813,CAT12
SKU1963,IG17,IPG1675,HTS95,2,0,C,BX,20040924,CAT12
SKU1964,IG17,IPG1675,HTS95,1,1,A,BX,20041116,CAT12
SKU1965,IG17,IPG1675,HTS95,2,0,C,BX,20090805,CAT12
SKU1966,IG16,IPG1607,HTS15,2,0,C,BX,20090727,CAT12
SKU1967,IG16,IPG1671,HTS148,1,1,C,BX,20170905,CAT12
SKU1968,IG16,IPG1671,HTS148,1,1,B,BX,20170905,CAT12
SKU1969,IG16,IPG1671,HTS148,1,1,C,BX,20170905,CAT12
SKU1970,IG16,IPG1671,HTS148,1,1,A,BX,20170905,CAT12
SKU1971,IG33,IPG1609,HTS40,1,1,A,YD,20191024,CAT12
SKU1972,IG33,IPG1609,HTS40,1,1,A,YD,20191024,CAT12
SKU1973,IG33,IPG1609,HTS40,1,1,A,YD,20191024,CAT12
SKU1974,IG16,IPG969,HTS15,2,0,C,BX,20010525,CAT12
SKU1975,IG16,IPG969,HTS15,2,0,C,BX,20061003,CAT12
SKU1976,IG16,IPG968,HTS15,2,0,C,BX,20061003,CAT12
SKU1977,IG16,IPG968,HTS15,2,0,C,BX,20061003,CAT12
SKU1978,IG30,IPG1621,HTS35,1,1,A,YD,20051117,CAT12
SKU1979,IG30,IPG1575,HTS35,1,1,A,YD,20160509,CAT12
SKU1980,IG30,IPG1621,HTS35,1,1,C,YD,20051227,CAT12
SKU1981,IG30,IPG1621,HTS35,1,1,C,YD,20170825,CAT12
SKU1982,IG30,IPG1621,HTS35,1,1,C,YD,20170601,CAT12
SKU1983,IG30,IPG1621,HTS35,1,1,C,YD,20170601,CAT12
SKU1984,IG30,IPG1621,HTS35,1,1,B,YD,20160510,CAT12
SKU1985,IG30,IPG1575,HTS35,1,1,B,YD,20160509,CAT12
SKU1986,IG30,IPG1575,HTS35,1,1,C,YD,20160509,CAT12
SKU1987,IG30,IPG1621,HTS35,1,1,C,YD,20170601,CAT12
SKU1988,IG30,IPG1621,HTS35,1,1,C,YD,20160509,CAT12
SKU1989,IG30,IPG1621,HTS35,1,1,C,YD,20160509,CAT12
SKU1990,IG30,IPG1621,HTS35,1,1,C,YD,20170601,CAT12
SKU1991,IG30,IPG1621,HTS35,1,1,B,YD,20160510,CAT12
SKU1992,IG30,IPG1575,HTS35,1,1,A,YD,20160509,CAT12
SKU1993,IG30,IPG1621,HTS35,1,1,C,YD,20160510,CAT12
SKU1994,IG30,IPG1575,HTS35,1,1,C,YD,20160509,CAT12
SKU1995,IG30,IPG1621,HTS35,1,1,C,YD,20160509,CAT12
SKU1996,IG30,IPG1621,HTS35,1,1,C,YD,20160509,CAT12
SKU1997,IG30,IPG1621,HTS35,1,1,C,YD,20170825,CAT12
SKU1998,IG31,IPG592,HTS55,1,1,C,YD,20160509,CAT12
SKU1999,IG31,IPG592,HTS55,1,1,C,YD,20160509,CAT12
SKU2000,IG31,IPG592,HTS55,1,1,C,YD,20160512,CAT12
SKU2001,IG31,IPG592,HTS55,1,1,C,YD,20160512,CAT12
SKU2002,IG31,IPG592,HTS55,1,1,C,YD,20160512,CAT12
SKU2003,IG30,IPG998,HTS35,1,1,B,YD,20161031,CAT12
SKU2004,IG30,IPG998,HTS35,1,1,C,YD,20161031,CAT12
SKU2005,IG30,IPG1486,HTS46,1,1,A,YD,20180615,CAT12
SKU2006,IG30,IPG1484,HTS46,1,0,C,YD,20180220,CAT12
SKU2007,IG30,IPG1486,HTS46,1,1,B,YD,20180615,CAT12
SKU2008,IG30,IPG1485,HTS46,1,0,B,YD,20140207,CAT12
SKU2009,IG30,IPG1484,HTS46,1,0,C,YD,20180220,CAT12
SKU2010,IG30,IPG1486,HTS46,1,1,A,YD,20180615,CAT12
SKU2011,IG30,IPG1485,HTS46,1,0,C,YD,20140207,CAT12
SKU2012,IG30,IPG1484,HTS46,1,0,C,YD,20180220,CAT12
SKU2013,IG30,IPG1486,HTS46,1,1,A,YD,20180615,CAT12
SKU2014,IG30,IPG1485,HTS46,1,0,C,YD,20161031,CAT12
SKU2015,IG30,IPG1486,HTS46,1,1,A,YD,20180615,CAT12
SKU2016,IG30,IPG1012,HTS55,1,1,C,YD,20140207,CAT12
SKU2017,IG30,IPG1012,HTS55,1,1,B,YD,20140207,CAT12
SKU2018,IG30,IPG970,HTS37,1,0,C,YD,20140207,CAT12
SKU2019,IG30,IPG970,HTS37,1,0,C,YD,20140207,CAT12
SKU2020,IG30,IPG970,HTS37,1,0,C,YD,20140207,CAT12
SKU2021,IG30,IPG970,HTS37,1,0,C,YD,20140207,CAT12
SKU2022,IG30,IPG938,HTS33,2,0,B,YD,20140207,CAT12
SKU2023,IG30,IPG938,HTS33,2,0,B,YD,20140207,CAT12
SKU2024,IG30,IPG938,HTS33,2,0,B,YD,20140207,CAT12
SKU2025,IG30,IPG938,HTS33,1,1,A,YD,20140207,CAT12
SKU2026,IG30,IPG1517,HTS46,1,0,C,YD,20140207,CAT12
SKU2027,IG30,IPG1517,HTS46,1,1,C,YD,20140207,CAT12
SKU2028,IG30,IPG1517,HTS46,1,1,C,YD,20140207,CAT12
SKU2029,IG30,IPG612,HTS33,1,1,B,YD,20161110,CAT12
SKU2030,IG30,IPG612,HTS33,1,1,B,YD,20161031,CAT12
SKU2031,IG30,IPG612,HTS33,1,1,B,YD,20161031,CAT12
SKU2032,IG30,IPG597,HTS33,1,1,C,YD,20161110,CAT12
SKU2033,IG30,IPG597,HTS33,1,1,C,YD,20161110,CAT12
SKU2034,IG30,IPG597,HTS33,1,1,C,YD,20161031,CAT12
SKU2035,IG30,IPG597,HTS33,1,1,C,YD,20161031,CAT12
SKU2036,IG30,IPG1834,HTS33,1,1,C,YD,20170621,CAT12
SKU2037,IG30,IPG1834,HTS33,1,1,B,YD,20170621,CAT12
SKU2038,IG30,IPG1834,HTS33,1,1,B,YD,20170621,CAT12
SKU2039,IG30,IPG1677,HTS33,1,0,C,YD,20170621,CAT12
SKU2040,IG30,IPG598,HTS46,1,1,A,YD,20140207,CAT12
SKU2041,IG30,IPG598,HTS46,1,0,B,YD,20140207,CAT12
SKU2042,IG30,IPG598,HTS46,1,1,A,YD,20140207,CAT12
SKU2043,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
SKU2044,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
SKU2045,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
SKU2046,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
SKU2047,IG30,IPG1614,HTS38,1,1,C,YD,20170601,CAT12
SKU2048,IG30,IPG1614,HTS38,1,1,B,YD,20170601,CAT12
SKU2049,IG33,IPG1611,HTS36,1,1,C,YD,20151112,CAT12
SKU2050,IG33,IPG1611,HTS36,1,1,C,YD,20151112,CAT12
SKU2051,IG33,IPG1611,HTS36,1,1,C,YD,20151112,CAT12
SKU2052,IG17,IPG1616,HTS95,2,0,C,BX,20140424,CAT12
SKU2053,IG17,IPG1616,HTS95,2,0,C,BX,20140918,CAT12
SKU2054,IG17,IPG1617,HTS95,1,1,C,BX,20140814,CAT12
SKU2055,IG63,,HTS93,1,1,A,BX,20070831,CAT14
