AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR,PESO,LARGO,ALTO,ANCHO,CONTRPERC,Cluster Labels
18,IG45,HTS24,1/0,C,PC,CAT17,-0.8036759689585482,-0.0890190357220501,-0.0367413563522859,0.22428535216197243,-0.5421033833443548,-0.40598443563116593,-0.21609228763062732,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.011727370322894878,-0.03792700918091573,-0.2223228020191597,0.20522418067398734,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.046391406144107014,-0.034415420979017335,-0.2223228020191597,0.20522418067398734,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
88,IG45,HTS24,1/1,B,PC,CAT17,0.06372344482079764,-0.034415420979017335,-0.2223228020191597,0.20522418067398734,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,C,PC,CAT17,-0.07493276076230455,-0.09874181146424325,-0.22568885000586236,0.20522418067398734,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
88,IG45,HTS24,1/1,C,PC,CAT17,0.06372344482079764,-0.034415420979017335,-0.22568885000586236,0.20522418067398734,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
19,IG45,HTS24,1/1,C,PC,CAT17,0.06372344482079764,0.17543624634163776,-0.22568885000586236,0.20522418067398734,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
88,IG45,HTS24,1/1,C,PC,CAT17,0.06372344482079764,-0.034415420979017335,-0.22568885000586236,0.20522418067398734,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
17,IG45,HTS24,1/1,B,PC,CAT17,0.046391406144107014,-0.020400704101170574,-0.2223228020191597,0.20522418067398734,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.046391406144107014,-0.034415420979017335,-0.2223228020191597,0.20522418067398734,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
88,IG45,HTS24,1/1,B,PC,CAT17,0.06372344482079764,-0.034415420979017335,-0.2223228020191597,0.20522418067398734,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
18,IG45,HTS24,1/1,A,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
18,IG45,HTS24,1/1,A,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
18,IG45,HTS24,1/1,A,PC,CAT17,0.05216875929169874,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.21393431516691416,0.06998314718552967,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
21,IG45,HTS24,1/1,A,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.05216875929169874,-0.02887913327332166,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,-0.9415339677838762,-0.08819650154863246,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,-0.08648744629140344,-0.1409230511266865,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
88,IG45,HTS24,1/1,B,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.05216875929169874,-0.034415420979017335,-0.19517001492642483,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.19517001492642483,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.05216875929169874,-0.034415420979017335,-0.19517001492642483,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,-0.017159333116810085,-0.039234627610451475,-0.19517001492642483,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
18,IG45,HTS24,1/1,A,PC,CAT17,-0.010226451194663295,-0.1409230511266865,-0.1606119222629441,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.30406020193239697,-0.00708197767775412,-0.1606119222629441,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.048702297564540795,-0.034415420979017335,-0.1606119222629441,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.048702297564540795,-0.034415420979017335,-0.1606119222629441,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.2058456345111132,0.9136079404343943,-0.1606119222629441,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/0,C,PC,CAT17,-2.326893854214453,-0.1409230511266865,0.025193926603043197,0.5940720790288828,-0.6512536142621888,-0.34584330725417856,-0.21609228763062732,0
19,IG45,HTS24,1/0,C,PC,CAT17,2.3850126306814547,-0.034415420979017335,0.025193926603043197,0.5940720790288828,-0.6512536142621888,-0.34584330725417856,-0.21609228763062732,0
19,IG45,HTS24,1/0,C,PC,CAT17,-0.09044548277193129,-0.06499681973428868,0.025193926603043197,0.5940720790288828,-0.6512536142621888,-0.34584330725417856,-0.21609228763062732,0
18,IG45,HTS24,1/1,A,PC,CAT17,-0.017159333116810085,-0.039234627610451475,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.0059500171753031576,-0.1409230511266865,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.09838748064200978,0.2808893454977458,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
88,IG45,HTS24,1/1,A,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
18,IG45,HTS24,1/1,B,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.20908301327146253,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
18,IG45,HTS24,1/1,B,PC,CAT17,0.05216875929169874,-0.034415420979017335,-0.20908301327146253,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.05216875929169874,-0.034415420979017335,-0.20908301327146253,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,B,PC,CAT17,0.0059500171753031576,-0.03824336847838406,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
21,IG45,HTS24,1/1,B,PC,CAT17,-0.017159333116810085,-0.04074260692838382,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
88,IG45,HTS24,1/1,B,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
88,IG45,HTS24,1/1,C,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-0.9472545910240521,-0.21609228763062732,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.0059500171753031576,-0.1409230511266865,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
19,IG45,HTS24,1/1,A,PC,CAT17,0.07527810958381197,-0.034415420979017335,-0.1906819509441546,0.5711986732433006,-0.7058287297211058,-1.0073957194010394,-0.19251503079206095,0
13,IG45,HTS24,1/1,A,BG,CAT17,1.7477891288454126,-0.034415420979017335,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.14536051711492817,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.09780858450312448,-0.034415420979017335,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.14536051711492817,0
16,IG45,HTS24,1/1,A,BG,CAT17,0.05655906258813345,-0.034415420979017335,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.14536051711492817,0
12,IG45,HTS24,1/1,A,BG,CAT17,-0.1084389835396616,-0.1409230511266865,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
13,IG45,HTS24,1/1,A,BG,CAT17,0.0324968397405483,-0.03227472306614834,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
14,IG45,HTS24,1/1,A,BG,CAT17,0.16999523227979538,0.015400623062328124,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
12,IG45,HTS24,1/1,A,BG,CAT17,0.025621936726453586,-0.1409230511266865,-0.31769416164240194,-0.8012056738916243,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
14,IG45,HTS24,1/1,A,BG,CAT17,1.300919394625029,-0.034415420979017335,-0.31769416164240194,-0.8012056738916243,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.4759291224538849,-0.034415420979017335,-0.31769416164240194,-0.8012056738916243,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
16,IG45,HTS24,1/1,A,BG,CAT17,2.6140289021654635,-0.034415420979017335,-0.31769416164240194,-0.8012056738916243,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
16,IG45,HTS24,1/1,A,BG,CAT17,1.070609603734658,-0.034415420979017335,-0.31769416164240194,-0.8012056738916243,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
16,IG45,HTS24,1/1,A,BG,CAT17,0.03937176352072756,-0.034415420979017335,-0.31769416164240194,-0.8012056738916243,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
13,IG45,HTS24,1/1,A,BG,CAT17,0.5838369035855755,0.36876341302453064,-0.31993819363353704,-0.7859567367012363,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.01941109156396678,-0.07765119163302164,-0.31993819363353704,-0.7859567367012363,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
16,IG45,HTS24,1/1,A,BG,CAT17,-0.0674236615261789,-0.04752324120412157,-0.31993819363353704,-0.7859567367012363,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
16,IG45,HTS24,1/1,A,BG,CAT17,0.004938625793580985,-0.08819650154863246,-0.31993819363353704,-0.7859567367012363,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
17,IG45,HTS24,1/1,A,BG,CAT17,-0.15425839385024,-0.1409230511266865,-0.31993819363353704,-0.7859567367012363,-0.26922780604976987,-0.5262666923851407,-0.16893777395349455,0
12,IG45,HTS24,1/1,A,BG,CAT17,0.06343398636831271,-0.034415420979017335,-0.31993819363353704,-0.7783322681060423,-0.5966784988032718,-0.5262666923851407,-0.14536051711492817,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.13905808565203095,3.33902922102488,-0.31993819363353704,-0.7783322681060423,-0.5966784988032718,-0.5262666923851407,-0.14536051711492817,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.06343398636831271,0.11518034548383761,-0.31993819363353704,-0.7783322681060423,-0.5966784988032718,-0.5262666923851407,-0.14536051711492817,0
14,IG45,HTS24,1/1,A,BG,CAT17,0.06343398636831271,-0.034415420979017335,-0.3163477424477209,-0.7707077995108482,-0.26922780604976987,-0.5262666923851407,-0.19251503079206095,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.20436983041460716,1.757232733683259,-0.3163477424477209,-0.7707077995108482,-0.26922780604976987,-0.5262666923851407,-0.19251503079206095,0
12,IG45,HTS24,1/1,B,BG,CAT17,0.025621936726453586,-0.1409230511266865,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
13,IG45,HTS24,1/1,B,BG,CAT17,0.0324968397405483,-0.02492464205496761,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
13,IG45,HTS24,1/1,B,BG,CAT17,-0.44874747184856273,-0.1409230511266865,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
13,IG45,HTS24,1/1,B,BG,CAT17,0.5653030692979616,-0.034415420979017335,-0.31769416164240194,-0.7859567367012363,-0.4875282678854378,-0.5262666923851407,-0.19251503079206095,0
14,IG45,HTS24,1/1,A,BG,CAT17,0.011872089166095064,-0.1409230511266865,-0.31724535524417496,-0.8355157825699975,-0.32380292150868684,-0.04513766536924177,-0.14536051711492817,0
14,IG45,HTS24,1/1,A,BG,CAT17,0.04280923579385948,-0.034415420979017335,-0.31724535524417496,-0.8355157825699975,-0.32380292150868684,-0.04513766536924177,-0.14536051711492817,0
15,IG45,HTS24,1/1,A,BG,CAT17,0.035934312013680206,-0.034415420979017335,-0.31724535524417496,-0.8355157825699975,-0.32380292150868684,-0.04513766536924177,-0.14536051711492817,0
17,IG45,HTS24,1/1,A,BG,CAT17,0.3040561525459105,-0.034415420979017335,-0.31724535524417496,-0.8355157825699975,-0.32380292150868684,-0.04513766536924177,-0.14536051711492817,0
12,IG45,HTS24,1/1,A,PC,CAT17,0.0563578184627994,-0.034415420979017335,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.19251503079206095,0
15,IG45,HTS24,1/1,A,PC,CAT17,0.03451908258579446,-0.034415420979017335,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.19251503079206095,0
13,IG45,HTS24,1/1,B,PC,CAT17,0.05908766563894616,-0.017342564225643436,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.19251503079206095,0
12,IG45,HTS24,1/1,A,PC,CAT17,0.0563578184627994,-0.034415420979017335,-0.3221822256246722,-0.7783322681060423,-0.9241291915567738,0.015003463007745585,-0.19251503079206095,0
12,IG45,HTS24,1/1,A,PC,CAT17,0.08365624869209785,1.0190610395905024,-0.3221822256246722,-0.7783322681060423,-0.9241291915567738,0.015003463007745585,-0.19251503079206095,0
12,IG45,HTS24,1/1,A,PC,CAT17,0.38393904351263447,-0.034415420979017335,-0.3221822256246722,-0.7783322681060423,-0.9241291915567738,0.015003463007745585,-0.19251503079206095,0
15,IG45,HTS24,1/1,A,PC,CAT17,0.035515916942249974,-0.034415420979017335,-0.3221822256246722,-0.8012056738916243,-0.9241291915567738,-0.2857021788771912,-0.19251503079206095,0
13,IG45,HTS24,1/1,A,PC,CAT17,0.03451908258579446,-0.034415420979017335,-0.3221822256246722,-0.8012056738916243,-0.8695540760978567,-0.04513766536924177,-0.19251503079206095,0
15,IG45,HTS24,1/1,A,PC,CAT17,0.031789235409647704,0.06998314718552967,-0.3221822256246722,-0.8012056738916243,-0.8695540760978567,-0.04513766536924177,-0.19251503079206095,0
15,IG45,HTS24,1/1,C,PC,CAT17,0.05362797128665265,-0.034415420979017335,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.21609228763062732,0
15,IG45,HTS24,1/1,C,PC,CAT17,0.018140020294998473,-0.07381269882373932,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.21609228763062732,0
15,IG45,HTS24,1/1,C,PC,CAT17,0.04270860334815017,-0.034415420979017335,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.21609228763062732,0
16,IG45,HTS24,1/1,C,PC,CAT17,0.0017609580042024944,-0.1409230511266865,-0.31993819363353704,-0.7783322681060423,-0.9241291915567738,-0.2857021788771912,-0.21609228763062732,0
12,IG45,HTS24,1/1,A,PC,CAT17,0.031789235409647704,-0.034415420979017335,-0.31971379043442355,-0.8088301424868184,-0.9241291915567738,-0.2857021788771912,-0.16893777395349455,0
15,IG45,HTS24,1/1,A,PC,CAT17,0.0563578184627994,1.0190610395905024,-0.31971379043442355,-0.8088301424868184,-0.9241291915567738,-0.2857021788771912,-0.16893777395349455,0
15,IG45,HTS24,1/1,A,PC,CAT17,0.037248908995856665,-0.034415420979017335,-0.31971379043442355,-0.8088301424868184,-0.9241291915567738,-0.2857021788771912,-0.16893777395349455,0
15,IG45,HTS24,1/1,A,PC,CAT17,0.0563578184627994,-0.034415420979017335,-0.31971379043442355,-0.8088301424868184,-0.9241291915567738,-0.2857021788771912,-0.16893777395349455,0
16,IG45,HTS24,1/1,C,PC,CAT17,0.057773276317615155,-0.020094890113617862,-0.3109620656689966,-0.694463113558908,-0.050927344214101916,-0.8871134626470648,-0.21609228763062732,0
16,IG45,HTS24,1/1,C,PC,CAT17,0.004794799892016273,-0.0410167849861897,-0.31993819363353704,-0.7859567367012363,-0.5966784988032718,-0.2857021788771912,-0.21609228763062732,0
13,IG45,HTS24,1/1,C,PC,CAT17,0.10185315325795496,0.021021273247348683,-0.31993819363353704,-0.7249609879396841,-0.5966784988032718,-0.2857021788771912,-0.21609228763062732,0
13,IG45,HTS24,1/1,C,PC,CAT17,0.03391229759536406,-0.034415420979017335,-0.31545012965126684,-0.7783322681060423,-0.4875282678854378,-0.2857021788771912,-0.21609228763062732,0
12,IG45,HTS24,1/1,B,PC,CAT17,0.07055390841396418,0.6499751925441242,-0.31320609766013174,-0.7554588623204602,-0.37837803696760386,-0.04513766536924177,-0.19251503079206095,0
13,IG45,HTS24,1/1,B,PC,CAT17,0.04182693769658607,-0.034415420979017335,-0.31320609766013174,-0.7554588623204602,-0.37837803696760386,-0.04513766536924177,-0.19251503079206095,0
24,IG45,HTS24,1/1,B,PC,CAT17,0.03544315258200123,-0.034415420979017335,-0.31320609766013174,-0.7554588623204602,-0.37837803696760386,-0.04513766536924177,-0.19251503079206095,0
13,IG45,HTS24,1/1,C,PC,CAT17,0.03863504513929365,-0.033972517962561684,-0.31320609766013174,-0.8012056738916243,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
14,IG45,HTS24,1/1,C,PC,CAT17,0.03443221805413907,-0.03368779459484019,-0.31545012965126684,-0.7402099251300721,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
12,IG45,HTS24,1/1,B,PC,CAT17,0.05459448715967118,-0.029532942488089534,-0.31993819363353704,-0.7859567367012363,-0.4875282678854378,-0.1654199221232165,-0.21609228763062732,0
14,IG45,HTS24,1/1,C,PC,CAT17,-0.35715886361983784,-0.07355961138576465,-0.31320609766013174,-0.7554588623204602,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
14,IG45,HTS24,1/1,C,PC,CAT17,0.06271203267299091,-0.034415420979017335,-0.31477692005392627,-0.7249609879396841,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
14,IG45,HTS24,1/1,C,PC,CAT17,0.03242465683066685,-0.03483723337564177,-0.31477692005392627,-0.7249609879396841,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
13,IG45,HTS24,1/1,C,PC,CAT17,0.008867797416590056,-0.048377411307286046,-0.31477692005392627,-0.8012056738916243,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
13,IG45,HTS24,1/1,C,PC,CAT17,0.049250979050411835,-0.03483723337564177,-0.31477692005392627,-0.8012056738916243,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
15,IG45,HTS24,1/1,C,PC,CAT17,0.026286223004991505,-0.03637684862332095,-0.31477692005392627,-0.7554588623204602,-0.37837803696760386,-0.04513766536924177,-0.21609228763062732,0
13,IG45,HTS24,1/1,C,PC,CAT17,0.1098257515011445,-0.018133462469314247,-0.31836737123974246,-0.8012056738916243,-0.4875282678854378,-1.0073957194010394,-0.21609228763062732,0
12,IG45,HTS24,1/1,C,PC,CAT17,0.04487500435231377,0.491795543809962,-0.31769416164240194,-0.7707077995108482,-0.9241291915567738,-0.04513766536924177,-0.21609228763062732,0
12,IG45,HTS24,1/1,C,PC,CAT17,-0.02787679241527304,-0.07861081483534223,-0.31545012965126684,-0.7630833309156542,-0.9241291915567738,-0.04513766536924177,-0.21609228763062732,0
12,IG45,HTS24,1/1,C,PC,CAT17,0.04487500435231377,-0.034415420979017335,-0.31545012965126684,-0.7630833309156542,-0.9241291915567738,-0.04513766536924177,-0.21609228763062732,0
12,IG45,HTS24,1/1,C,PC,CAT17,0.12395302264812426,-0.034415420979017335,-0.31545012965126684,-0.7630833309156542,-0.9241291915567738,-0.04513766536924177,-0.21609228763062732,0
