TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,HTS,CLASS,PLANNING,ABC,UOM,CAT,COSTX,QTYBEFORE,QTYVAR,PESO,LARGO,ALTO,ANCHO,CONTRPERC,Zqty,ZqtyVar,ZcostX
2020-12-13,SKU2953,33F5,2.0,33,F,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,1783.4258,0.0,1.0,85.23200000000001,6.5,6.5,6.5,0.01,0.019822498929170852,0.03413831890474408,0.13886280369279233
2020-12-13,SKU2954,28D4,1.0,28,D,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,891.7129,0.0,1.0,85.23200000000001,6.5,6.5,6.5,0.02,0.019035811657820013,0.03413831890474408,0.07194735959325242
2020-12-13,SKU2954,28E1,1.0,28,E,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,891.7129,0.0,1.0,85.23200000000001,6.5,6.5,6.5,0.02,0.019035811657820013,0.03413831890474408,0.07194735959325242
2020-12-13,SKU2954,31D1,1.0,31,D,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,891.7129,0.0,1.0,85.23200000000001,6.5,6.5,6.5,0.02,0.019035811657820013,0.03413831890474408,0.07194735959325242
2020-12-13,SKU2954,31G4,-3.0,31,G,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-2675.1387,3.0,-100.0,85.23200000000001,6.5,6.5,6.5,0.02,0.01588906257241666,0.1307312344661767,0.19571441680490728
2020-12-13,SKU2954,32F2,2.0,32,F,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1783.4258,1.0,200.0,85.23200000000001,6.5,6.5,6.5,0.02,0.019822498929170852,0.15617841571629648,0.13886280369279233
2020-12-13,SKU2955,29I5,1.0,29,I,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,626.7302,0.0,1.0,60.0,192.0,6.0,6.0,0.03,0.019035811657820013,0.03413831890474408,0.052062669073248545
2020-12-13,SKU2955,33D4,-3.0,33,D,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-1880.1905,3.0,-100.0,60.0,192.0,6.0,6.0,0.03,0.01588906257241666,0.1307312344661767,0.13606033774074897
2020-12-13,SKU2958,29I1,1.0,29,I,1,LOC4,IG61,HTS6,1,1,B,BX,CAT14,626.7302,0.0,1.0,60.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.03413831890474408,0.052062669073248545
2020-12-13,SKU2960,28A1,-10.0,28,A,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-6427.9778,10.0,-100.0,66.0,192.0,6.0,6.0,1.47,0.010382251672960792,0.1307312344661767,0.4773329680343643
2020-12-13,SKU2960,28A2,-57.0,28,A,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-36639.4732,57.0,-100.0,66.0,192.0,6.0,6.0,1.47,0.02659205008052861,0.1307312344661767,2.744447901105544
2020-12-13,SKU2960,28A4,-5.0,28,A,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-3213.9889,5.0,-100.0,66.0,192.0,6.0,6.0,1.47,0.014315688029714984,0.1307312344661767,0.2361505262703259
2020-12-13,SKU2960,28A5,-22.0,28,A,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-14141.5511,47.0,-46.81,66.0,192.0,6.0,6.0,1.47,0.0009420044167507312,0.07986215348882422,1.0561708237655685
2020-12-13,SKU2960,28C4,-29.0,28,C,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-18641.1355,29.0,-100.0,66.0,192.0,6.0,6.0,1.47,0.004564806482705137,0.1307312344661767,1.3938262377327342
2020-12-13,SKU2960,28E1,1.0,28,E,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,642.7978,0.0,1.0,66.0,192.0,6.0,6.0,1.47,0.019035811657820013,0.03413831890474408,0.05326840534734952
2020-12-13,SKU2960,28E4,4.0,28,E,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,2571.1911,0.0,1.0,66.0,192.0,6.0,6.0,1.47,0.02139587347187253,0.03413831890474408,0.19797786740411388
2020-12-13,SKU2960,28G2,29.0,28,G,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,18641.1355,0.0,1.0,66.0,192.0,6.0,6.0,1.47,0.041063055255643494,0.03413831890474408,1.4038900687201594
2020-12-13,SKU2960,28G3,16.0,28,G,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,10284.7644,0.0,1.0,66.0,192.0,6.0,6.0,1.47,0.030836120728082592,0.03413831890474408,0.776815723135318
2020-12-13,SKU2960,28I2,24.0,28,I,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,15427.1466,5.0,480.0,66.0,192.0,6.0,6.0,1.47,0.0371296188988893,0.42396075588660476,1.1627076269561207
2020-12-13,SKU2960,28I3,29.0,28,I,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,18641.1355,0.0,1.0,66.0,192.0,6.0,6.0,1.47,0.041063055255643494,0.03413831890474408,1.4038900687201594
2020-12-13,SKU2960,28I5,3.0,28,I,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1928.3933,1.0,300.0,66.0,192.0,6.0,6.0,1.47,0.02060918620052169,0.25181496577712087,0.14974137755047687
2020-12-13,SKU2960,29D5,3.0,29,D,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1928.3933,26.0,11.54,66.0,192.0,6.0,6.0,1.47,0.02060918620052169,0.02405822652833319,0.14974137755047687
2020-12-13,SKU2960,29E2,19.0,29,E,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,12213.1577,0.0,1.0,66.0,192.0,6.0,6.0,1.47,0.033196182542135105,0.03413831890474408,0.9215251851920824
2020-12-13,SKU2960,30G4,8.0,30,G,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,5142.3822,21.0,38.1,66.0,192.0,6.0,6.0,1.47,0.024542622557275882,0.001342841167821771,0.39092381931451525
2020-12-13,SKU2962,29K1,-1.0,29,K,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-642.7978,6.0,-16.67,66.0,192.0,6.0,6.0,0.04,0.01746243711511834,0.05103729730049175,0.04320457435992453
2020-12-13,SKU2962,31F4,-1.0,31,F,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-642.7978,1.0,-100.0,66.0,192.0,6.0,6.0,0.04,0.01746243711511834,0.1307312344661767,0.04320457435992453
2020-12-13,SKU2962,32G1,2.0,32,G,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1285.5956,0.0,1.0,66.0,192.0,6.0,6.0,0.04,0.019822498929170852,0.03413831890474408,0.10150489520098654
2020-12-13,SKU2963,30E5,-1.0,30,E,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-642.7978,13.0,-7.69,66.0,192.0,6.0,6.0,0.15,0.01746243711511834,0.04244913510502972,0.04320457435992453
2020-12-13,SKU2963,31H2,1.0,31,H,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,642.7978,0.0,1.0,66.0,192.0,6.0,6.0,0.15,0.019035811657820013,0.03413831890474408,0.05326840534734952
2020-12-13,SKU2963,32D4,-4.0,32,D,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-2571.1911,6.0,-66.67,66.0,192.0,6.0,6.0,0.15,0.015102375301065823,0.09885557233090396,0.18791403641668888
2020-12-13,SKU2963,32F2,5.0,32,F,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,3213.9889,0.0,1.0,66.0,192.0,6.0,6.0,0.15,0.02218256074322337,0.03413831890474408,0.2462143572577509
2020-12-13,SKU2963,33G4,-1.0,33,G,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-642.7978,3.0,-33.33,66.0,192.0,6.0,6.0,0.15,0.01746243711511834,0.0669703465406251,0.04320457435992453
2020-12-13,SKU2964,28D5,1.0,28,D,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,583.8704,0.0,1.0,56.0,192.0,6.0,6.0,0.15,0.019035811657820013,0.03413831890474408,0.04884640680877143
2020-12-13,SKU2964,28E4,1.0,28,E,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,583.8704,0.0,1.0,56.0,192.0,6.0,6.0,0.15,0.019035811657820013,0.03413831890474408,0.04884640680877143
2020-12-13,SKU2964,31H2,3.0,31,H,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1751.6111,0.0,1.0,56.0,192.0,6.0,6.0,0.15,0.02060918620052169,0.03413831890474408,0.1364753819347426
2020-12-13,SKU2964,31I3,7.0,31,I,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,4087.0925,1.0,700.0,56.0,192.0,6.0,6.0,0.15,0.023755935285925046,0.6343611660204185,0.311733332186685
2020-12-13,SKU2964,31I4,-7.0,31,I,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-4087.0925,7.0,-100.0,56.0,192.0,6.0,6.0,0.15,0.012742313487013308,0.1307312344661767,0.30166950119925995
2020-12-13,SKU2964,32F3,-1.0,32,F,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-583.8704,1.0,-100.0,56.0,192.0,6.0,6.0,0.15,0.01746243711511834,0.1307312344661767,0.03878257582134644
2020-12-13,SKU2964,32G5,-4.0,32,G,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-2335.4814,29.0,-13.79,56.0,192.0,6.0,6.0,0.15,0.015102375301065823,0.04828296465874001,0.17022603475822987
2020-12-13,SKU2965,31K1,1.0,31,K,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,583.8704,0.0,1.0,56.0,192.0,6.0,6.0,0.03,0.019035811657820013,0.03413831890474408,0.04884640680877143
2020-12-13,SKU2965,32H5,-2.0,32,H,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-1167.7407,8.0,-25.0,56.0,192.0,6.0,6.0,0.03,0.0166757498437675,0.059003821920558426,0.08259705963225868
2020-12-13,SKU2965,33C4,2.0,33,C,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1167.7407,0.0,1.0,56.0,192.0,6.0,6.0,0.03,0.019822498929170852,0.03413831890474408,0.09266089061968368
2020-12-13,SKU2966,30F3,-1.0,30,F,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-583.8704,1.0,-100.0,56.0,192.0,6.0,6.0,0.01,0.01746243711511834,0.1307312344661767,0.03878257582134644
2020-12-13,SKU2966,30G5,-1.0,30,G,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-583.8704,1.0,-100.0,56.0,192.0,6.0,6.0,0.01,0.01746243711511834,0.1307312344661767,0.03878257582134644
2020-12-13,SKU2966,33F2,4.0,33,F,2,LOC4,IG61,HTS6,1,1,B,BX,CAT14,2335.4814,0.0,1.0,56.0,192.0,6.0,6.0,0.01,0.02139587347187253,0.03413831890474408,0.18028986574565484
2020-12-13,SKU2966,33F3,-4.0,33,F,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-2335.4814,4.0,-100.0,56.0,192.0,6.0,6.0,0.01,0.015102375301065823,0.1307312344661767,0.17022603475822987
2020-12-13,SKU2967,28E4,1.0,28,E,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,583.8704,0.0,1.0,56.0,192.0,6.0,6.0,0.02,0.019035811657820013,0.03413831890474408,0.04884640680877143
2020-12-13,SKU2967,31E5,1.0,31,E,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,583.8704,4.0,25.0,56.0,192.0,6.0,6.0,0.02,0.019035811657820013,0.011185546890146227,0.04884640680877143
2020-12-13,SKU2967,33F3,4.0,33,F,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,2335.4814,0.0,1.0,56.0,192.0,6.0,6.0,0.02,0.02139587347187253,0.03413831890474408,0.18028986574565484
2020-12-13,SKU2967,33F4,-4.0,33,F,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-2335.4814,4.0,-100.0,56.0,192.0,6.0,6.0,0.02,0.015102375301065823,0.1307312344661767,0.17022603475822987
2020-12-13,SKU2968,29C5,1.0,29,C,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,830.9413,0.0,1.0,79.0,192.0,5.0,8.5,0.06,0.019035811657820013,0.03413831890474408,0.06738696958135554
2020-12-13,SKU2968,32H2,-3.0,32,H,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-2492.8238,3.0,-100.0,79.0,192.0,5.0,8.5,0.06,0.01588906257241666,0.1307312344661767,0.18203323926506995
2020-12-13,SKU2968,33C1,2.0,33,C,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1661.8826,0.0,1.0,79.0,192.0,5.0,8.5,0.06,0.019822498929170852,0.03413831890474408,0.12974202366899856
2020-12-13,SKU2971,28H2,-1.0,28,H,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-830.9413,4.0,-25.0,79.0,192.0,5.0,8.5,0.01,0.01746243711511834,0.059003821920558426,0.057323138593930546
2020-12-13,SKU2971,30G5,1.0,30,G,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,830.9413,0.0,1.0,79.0,192.0,5.0,8.5,0.01,0.019035811657820013,0.03413831890474408,0.06738696958135554
2020-12-13,SKU2972,29H2,1.0,29,H,2,LOC4,IG61,HTS6,1,1,B,BX,CAT14,703.0599,0.0,1.0,67.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.03413831890474408,0.05779056173184376
2020-12-13,SKU2972,32K3,1.0,32,K,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,703.0599,0.0,1.0,67.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.03413831890474408,0.05779056173184376
2020-12-13,SKU2972,33C4,-1.0,33,C,4,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-703.0599,3.0,-33.33,67.0,192.0,6.0,6.0,0.01,0.01746243711511834,0.0669703465406251,0.04772673074441878
2020-12-13,SKU2972,33F2,6.0,33,F,2,LOC4,IG61,HTS6,1,1,B,BX,CAT14,4218.3592,0.0,1.0,67.0,192.0,6.0,6.0,0.01,0.022969248014574208,0.03413831890474408,0.3215837779142067
2020-12-13,SKU2972,33F3,-6.0,33,F,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-4218.3592,6.0,-100.0,67.0,192.0,6.0,6.0,0.01,0.013529000758364145,0.1307312344661767,0.31151994692678175
2020-12-13,SKU2973,29F4,1.0,29,F,4,LOC4,IG61,HTS6,1,1,C,BX,CAT14,703.0599,0.0,1.0,67.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05779056173184376
2020-12-13,SKU2973,29F5,-1.0,29,F,5,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-703.0599,1.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.01746243711511834,0.1307312344661767,0.04772673074441878
2020-12-13,SKU2973,29H2,3.0,29,H,2,LOC4,IG61,HTS6,1,1,C,BX,CAT14,2109.1796,0.0,1.0,67.0,192.0,6.0,6.0,0.0,0.02060918620052169,0.03413831890474408,0.16330784670395962
2020-12-13,SKU2973,29H3,-3.0,29,H,3,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-2109.1796,3.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.01588906257241666,0.1307312344661767,0.15324401571653462
2020-12-13,SKU2974,28A5,-2.0,28,A,5,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-1406.1197,2.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.0166757498437675,0.1307312344661767,0.10048536947840335
2020-12-13,SKU2974,31E2,-2.0,31,E,2,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-1406.1197,2.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.0166757498437675,0.1307312344661767,0.10048536947840335
2020-12-13,SKU2974,31E3,3.0,31,E,3,LOC4,IG61,HTS6,1,1,C,BX,CAT14,2109.1796,0.0,1.0,67.0,192.0,6.0,6.0,0.0,0.02060918620052169,0.03413831890474408,0.16330784670395962
2020-12-13,SKU2974,31J3,1.0,31,J,3,LOC4,IG61,HTS6,1,1,C,BX,CAT14,703.0599,0.0,1.0,67.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05779056173184376
2020-12-13,SKU2974,31J4,-2.0,31,J,4,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-1406.1197,2.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.0166757498437675,0.1307312344661767,0.10048536947840335
2020-12-13,SKU2974,33D1,1.0,33,D,1,LOC4,IG61,HTS6,1,1,C,BX,CAT14,703.0599,0.0,1.0,67.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05779056173184376
2020-12-13,SKU2974,33D3,-1.0,33,D,3,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-703.0599,1.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.01746243711511834,0.1307312344661767,0.04772673074441878
2020-12-13,SKU2975,29E4,-2.0,29,E,4,LOC4,IG61,HTS6,1,1,C,BX,CAT14,-1406.1197,2.0,-100.0,67.0,192.0,6.0,6.0,0.0,0.0166757498437675,0.1307312344661767,0.10048536947840335
2020-12-13,SKU2975,31H4,1.0,31,H,4,LOC4,IG61,HTS6,1,1,C,BX,CAT14,703.0599,0.0,1.0,67.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05779056173184376
2020-12-13,SKU2976,32D1,1.0,32,D,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,653.5077,0.0,1.0,62.0,192.0,6.0,6.0,0.02,0.019035811657820013,0.03413831890474408,0.05407209195406077
2020-12-13,SKU2977,29C5,-1.0,29,C,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-653.5077,1.0,-100.0,62.0,192.0,6.0,6.0,0.0,0.01746243711511834,0.1307312344661767,0.0440082609666358
2020-12-13,SKU2978,31E5,1.0,31,E,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,653.5077,0.0,1.0,62.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05407209195406077
2020-12-13,SKU2978,32E5,-2.0,32,E,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-1307.0154,5.0,-40.0,62.0,192.0,6.0,6.0,0.0,0.0166757498437675,0.07334930442968207,0.09304843742698408
2020-12-13,SKU2978,32G3,1.0,32,G,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,653.5077,0.0,1.0,62.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05407209195406077
2020-12-13,SKU2979,31G4,-1.0,31,G,4,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-653.5077,2.0,-50.0,62.0,192.0,6.0,6.0,0.0,0.01746243711511834,0.08291295943576452,0.0440082609666358
2020-12-13,SKU2979,32F5,1.0,32,F,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,653.5077,0.0,1.0,62.0,192.0,6.0,6.0,0.0,0.019035811657820013,0.03413831890474408,0.05407209195406077
2020-12-13,SKU2981,29H1,1.0,29,H,1,LOC4,IG61,HTS6,1,1,B,BX,CAT14,842.3286,0.0,1.0,60.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.03413831890474408,0.06824148927776758
2020-12-13,SKU2981,29I5,-1.0,29,I,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-842.3286,1.0,-100.0,60.0,192.0,6.0,6.0,0.01,0.01746243711511834,0.1307312344661767,0.05817765829034258
2020-12-13,SKU2984,31G4,-1.0,31,G,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-819.567,2.0,-50.0,78.0,192.0,6.0,6.0,0.02,0.01746243711511834,0.08291295943576452,0.05646959443658865
2020-12-13,SKU2984,31K1,1.0,31,K,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,819.567,0.0,1.0,78.0,192.0,6.0,6.0,0.02,0.019035811657820013,0.03413831890474408,0.06653342542401365
2020-12-13,SKU2985,28F4,1.0,28,F,4,LOC4,IG61,HTS6,1,1,B,BX,CAT14,819.567,0.0,1.0,78.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.03413831890474408,0.06653342542401365
2020-12-13,SKU2985,29J1,2.0,29,J,1,LOC4,IG61,HTS6,1,1,B,BX,CAT14,1639.134,0.0,1.0,78.0,192.0,6.0,6.0,0.01,0.019822498929170852,0.03413831890474408,0.1280349353543148
2020-12-13,SKU2985,30E3,-2.0,30,E,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-1639.134,2.0,-100.0,78.0,192.0,6.0,6.0,0.01,0.0166757498437675,0.1307312344661767,0.1179711043668898
2020-12-13,SKU2987,28F4,1.0,28,F,4,LOC4,IG61,HTS6,1,1,B,BX,CAT14,819.567,0.0,1.0,60.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.03413831890474408,0.06653342542401365
2020-12-13,SKU2987,28I5,1.0,28,I,5,LOC4,IG61,HTS6,1,1,B,BX,CAT14,819.567,1.0,100.0,60.0,192.0,6.0,6.0,0.01,0.019035811657820013,0.06054186565547207,0.06653342542401365
2020-12-13,SKU2987,30C3,-1.0,30,C,3,LOC4,IG61,HTS6,1,1,B,BX,CAT14,-819.567,1.0,-100.0,60.0,192.0,6.0,6.0,0.01,0.01746243711511834,0.1307312344661767,0.05646959443658865
2020-12-13,SKU2988,28D5,1.0,28,D,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,831.6187,0.0,1.0,79.5,192.0,6.0,6.0,1.1,0.019035811657820013,0.03413831890474408,0.0674378026710563
2020-12-13,SKU2988,29F4,1.0,29,F,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,831.6187,0.0,1.0,79.5,192.0,6.0,6.0,1.1,0.019035811657820013,0.03413831890474408,0.0674378026710563
2020-12-13,SKU2988,30K5,1.0,30,K,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,831.6187,0.0,1.0,79.5,192.0,6.0,6.0,1.1,0.019035811657820013,0.03413831890474408,0.0674378026710563
2020-12-13,SKU2988,31F4,21.0,31,F,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,17463.9918,0.0,1.0,79.5,192.0,6.0,6.0,1.1,0.03476955708483678,0.03413831890474408,1.3155554786806123
2020-12-13,SKU2988,33A1,-2.0,33,A,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-1663.2373,2.0,-100.0,79.5,192.0,6.0,6.0,1.1,0.0166757498437675,0.1307312344661767,0.11977985135682842
2020-12-13,SKU2988,33A2,-5.0,33,A,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-4158.0933,29.0,-17.24,79.5,192.0,6.0,6.0,1.1,0.014315688029714984,0.05158242563583845,0.3069975053847132
2020-12-13,SKU2988,33A5,-18.0,33,A,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-14969.1358,47.0,-38.3,79.5,192.0,6.0,6.0,1.1,0.0040887535021540845,0.07172348307864808,1.1182739936653026
2020-12-13,SKU2988,33B4,13.0,33,B,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,10811.0426,16.0,81.25,79.5,192.0,6.0,6.0,1.1,0.02847605891403008,0.0426100125190675,0.8163084112784486
2020-12-13,SKU2988,33F3,14.0,33,F,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,11642.6612,0.0,1.0,79.5,192.0,6.0,6.0,1.1,0.029262746185380915,0.03413831890474408,0.8787142909516457
2020-12-13,SKU2988,33F4,-14.0,33,F,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-11642.6612,14.0,-100.0,79.5,192.0,6.0,6.0,1.1,0.007235502587557438,0.1307312344661767,0.8686504599642207
2020-12-13,SKU2991,28E2,3.0,28,E,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,2494.856,0.0,1.0,79.5,192.0,6.0,6.0,0.02,0.02060918620052169,0.03413831890474408,0.19224956952159725
2020-12-13,SKU2991,28E3,-4.0,28,E,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-3326.4746,4.0,-100.0,79.5,192.0,6.0,6.0,0.02,0.015102375301065823,0.1307312344661767,0.24459161820736935
2020-12-13,SKU2991,33G1,2.0,33,G,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,1663.2373,0.0,1.0,79.5,192.0,6.0,6.0,0.02,0.019822498929170852,0.03413831890474408,0.12984368234425342
2020-12-13,SKU2992,30I4,1.0,30,I,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,831.6187,18.0,5.56,79.488,6.5,6.5,6.5,0.08,0.019035811657820013,0.02977729222197049,0.0674378026710563
2020-12-13,SKU2993,28I4,4.0,28,I,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,3607.6792,0.0,1.0,83.0,192.0,6.0,6.0,0.81,0.02139587347187253,0.03413831890474408,0.275757454887247
2020-12-13,SKU2993,29B1,27.0,29,B,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,24351.8349,0.0,1.0,83.0,192.0,6.0,6.0,0.81,0.039489680712941816,0.03413831890474408,1.8324293289125109
2020-12-13,SKU2993,29B2,10.0,29,B,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,9019.1981,1.0,1000.0,83.0,192.0,6.0,6.0,0.81,0.026115997099977563,0.9212708162028916,0.6818457714816955
2020-12-13,SKU2993,29B5,-29.0,29,B,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-26155.6745,29.0,-100.0,83.0,192.0,6.0,6.0,0.81,0.004564806482705137,0.1307312344661767,1.9577282676218528
2020-12-13,SKU2993,29E3,-8.0,29,E,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-7215.3585,8.0,-100.0,83.0,192.0,6.0,6.0,0.81,0.01195562621566247,0.1307312344661767,0.5364191707975033
2020-12-13,SKU2993,29I1,1.0,29,I,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,901.9198,0.0,1.0,83.0,192.0,6.0,6.0,0.81,0.019035811657820013,0.03413831890474408,0.07271330034209611
2020-12-13,SKU2993,29I3,27.0,29,I,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,24351.8349,2.0,1350.0,83.0,192.0,6.0,6.0,0.81,0.039489680712941816,1.2559987414157772,1.8324293289125109
2020-12-13,SKU2993,30I3,-25.0,30,I,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-22547.9952,25.0,-100.0,83.0,192.0,6.0,6.0,0.81,0.0014180573973017838,0.1307312344661767,1.6870027207241716
2020-12-13,SKU2993,31I2,5.0,31,I,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,4509.599,0.0,1.0,83.0,192.0,6.0,6.0,0.81,0.02218256074322337,0.03413831890474408,0.3434388397356306
2020-12-13,SKU2993,31K1,1.0,31,K,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,901.9198,0.0,1.0,83.0,192.0,6.0,6.0,0.81,0.019035811657820013,0.03413831890474408,0.07271330034209611
2020-12-13,SKU2993,32H5,5.0,32,H,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,4509.599,15.0,33.33,83.0,192.0,6.0,6.0,0.81,0.02218256074322337,0.0032190222700795557,0.3434388397356306
2020-12-13,SKU2994,28F3,-5.0,28,F,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-4509.599,6.0,-83.33,83.0,192.0,6.0,6.0,0.09,0.014315688029714984,0.11478862157103731,0.3333750087482057
2020-12-13,SKU2994,28H2,1.0,28,H,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,901.9198,0.0,1.0,83.0,192.0,6.0,6.0,0.09,0.019035811657820013,0.03413831890474408,0.07271330034209611
2020-12-13,SKU2994,31J4,-1.0,31,J,4,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-901.9198,11.0,-9.09,83.0,192.0,6.0,6.0,0.09,0.01746243711511834,0.04378804680588126,0.06264946935467114
