AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
2,IG27,HTS50,2/0,C,RL,CAT7,-1142.5282,-29.41
2,IG30,HTS46,1/1,A,YD,CAT12,-772.0861,-100.0
2,IG52,HTS119,1/1,A,PC,CAT16,1462.9579999999999,12.77
2,IG52,HTS119,1/1,B,PC,CAT16,-147.0779,-100.0
2,IG22,HTS48,2/0,C,RL,CAT7,-189.4342,-5.0
2,IG45,HTS24,1/1,B,PC,CAT17,-333.8525,-100.0
2,IG54,HTS119,1/0,A,PC,CAT16,-7891.9982,-50.0
2,IG54,HTS119,1/0,A,PC,CAT16,7891.9982,331.03
3,IG31,HTS55,1/1,A,YD,CAT12,13978.8032,76.92
3,IG31,HTS55,1/1,A,YD,CAT12,-1397.8803,-8.33
5,IG31,HTS55,1/1,A,YD,CAT12,-12580.9229,-45.0
4,IG35,HTS51,1/0,A,YD,CAT12,-238.8549,-100.0
5,IG35,HTS51,1/0,A,YD,CAT12,-1098.7324,-100.0
3,IG35,HTS51,1/1,A,YD,CAT12,107.8055,0.68
13,IG53,HTS15,1/1,B,PC,CAT16,-1135.0601,-13.45
13,IG53,HTS15,1/1,B,PC,CAT16,-175.9783,-50.0
2,IG30,HTS37,1/0,C,YD,CAT12,-2853.6467,-100.0
2,IG30,HTS33,1/1,C,YD,CAT12,-425.8386,-100.0
2,IG30,HTS33,1/1,C,YD,CAT12,70.9731,1.75
2,IG30,HTS33,1/1,C,YD,CAT12,2271.1393,100.0
2,IG30,HTS33,1/1,C,YD,CAT12,-354.8655,-17.24
2,IG31,HTS55,1/1,C,YD,CAT12,-1587.6572,-12.5
2,IG30,HTS37,1/1,C,YD,CAT12,2150.3946,20.0
2,IG46,HTS119,1/1,A,PC,CAT17,-471.8496,-2.12
2,IG30,HTS46,1/1,A,YD,CAT12,-1466.9636,-100.0
2,IG31,HTS55,1/0,C,YD,CAT12,-2381.224,-51.11
2,IG30,HTS46,1/0,B,YD,CAT12,2819.6744,62.96
2,IG26,HTS56,2/0,C,BX,CAT7,114.4261,9.09
2,IG26,HTS56,2/0,C,BX,CAT7,343.2783,25.0
2,IG26,HTS56,2/0,C,BX,CAT7,114.4261,16.67
2,IG26,HTS56,2/0,C,BX,CAT7,-114.4261,-16.67
37,IG65,HTS119,1/1,C,BX,CAT14,889.8106,12.5
0,IG65,HTS119,1/1,C,BX,CAT14,-3385.15,-28.57
11,IG65,HTS119,1/1,B,BX,CAT14,2814.5095,100.0
2,IG35,HTS19,1/1,B,YD,CAT12,-88.5096,-100.0
2,IG35,HTS51,1/1,B,YD,CAT12,-3687.8831,-50.0
2,IG35,HTS51,1/1,A,YD,CAT12,-172.8695,-9.09
2,IG35,HTS51,1/1,B,YD,CAT12,-1555.8257,-100.0
2,IG35,HTS51,1/0,C,YD,CAT12,1555.8257,100.0
2,IG32,HTS61,1/1,C,BX,CAT9,-4279.4497,-100.0
2,IG32,HTS61,1/1,B,BX,CAT9,-4144.2697,-100.0
2,IG33,HTS36,1/1,C,YD,CAT12,-2297.4279,-38.32
2,IG33,HTS36,1/1,C,YD,CAT12,-2546.4142,-13.97
2,IG33,HTS36,1/1,C,YD,CAT12,2372.7951,93.18
2,IG33,HTS36,1/1,C,YD,CAT12,-2428.6213,-32.26
2,IG33,HTS36,1/1,C,YD,CAT12,2943.3481,33.33
2,IG33,HTS36,1/1,A,YD,CAT12,4873.3433,235.9
2,IG30,HTS43,1/1,A,YD,CAT12,4130.0669,96.3
2,IG30,HTS43,1/1,A,YD,CAT12,-34549.5982,-74.11
2,IG33,HTS36,1/1,B,YD,CAT12,-94.6397,-3.03
2,IG22,HTS48,2/0,C,RL,CAT7,-1668.7933,-34.78
2,IG26,HTS56,2/0,C,BX,CAT7,-259.9781,-8.0
2,IG27,HTS50,1/0,C,RL,CAT7,-1253.525,-100.0
2,IG27,HTS50,1/0,C,RL,CAT7,-501.41,-66.67
2,IG27,HTS50,1/0,C,RL,CAT7,-621.9744,-100.0
2,IG30,HTS36,1/1,C,YD,CAT12,-1864.476,-100.0
2,IG31,HTS55,1/1,A,YD,CAT12,26999.7098,74.63
4,IG30,HTS37,1/1,C,YD,CAT12,-2291.633,-33.33
12,IG46,HTS119,1/1,A,PC,CAT17,-548.867,-2.91
13,IG46,HTS119,1/1,A,PC,CAT17,947.2382,16.29
2,IG30,HTS37,1/0,C,YD,CAT12,-890.0518,-100.0
2,IG30,HTS39,1/0,C,YD,CAT12,-1514.4722,-33.33
2,IG30,HTS39,1/1,A,YD,CAT12,-1156.506,-100.0
2,IG30,HTS39,1/1,A,YD,CAT12,-165.2151,-100.0
2,IG31,HTS55,1/1,A,YD,CAT12,86.68,0.61
2,IG31,HTS55,1/1,A,YD,CAT12,-1646.9204,-6.7
2,IG35,HTS58,1/0,B,YD,CAT12,4333.9467,75.76
2,IG52,HTS119,1/0,A,BX,CAT16,890.8237,7.69
2,IG31,HTS55,1/1,A,YD,CAT12,-400.3724,-8.57
2,IG31,HTS55,1/1,A,YD,CAT12,-4003.7239,-100.0
2,IG30,HTS46,1/1,A,YD,CAT12,-2505.9972,-100.0
2,IG45,HTS24,1/1,A,PC,CAT17,1314.5443,100.0
15,IG45,HTS24,1/1,C,BX,CAT17,-6255.2891,-67.18
2,IG53,HTS119,1/1,A,PC,CAT16,-580.4579,-6.38
2,IG22,HTS48,1/1,B,RL,CAT7,-367.4109,-20.0
4,IG31,HTS55,1/1,A,YD,CAT12,67.9621,0.19
4,IG31,HTS55,1/1,A,YD,CAT12,67.9621,0.16
8,IG14,HTS119,1/1,A,BX,CAT8,-693.0186,-4.35
8,IG14,HTS119,1/1,A,BX,CAT8,5544.149,13.11
3,IG30,HTS40,1/1,A,YD,CAT12,-2159.5857,-100.0
99,IG30,HTS40,1/1,A,YD,CAT12,-7288.6017,-25.0
99,IG30,HTS40,1/1,A,YD,CAT12,-809.8446,-4.44
99,IG30,HTS40,1/1,A,YD,CAT12,-4184.1972,-22.96
3,IG30,HTS40,1/1,A,YD,CAT12,3644.3008,50.0
99,IG30,HTS40,1/1,A,YD,CAT12,-3644.3008,-8.39
3,IG31,HTS53,1/0,A,YD,CAT12,-4935.7538,-100.0
4,IG31,HTS53,1/0,A,YD,CAT12,5398.4807,35.35
4,IG31,HTS55,1/0,C,YD,CAT12,1345.9092,92.86
99,IG31,HTS55,1/0,C,YD,CAT12,2795.35,10.0
8,IG13,HTS119,1/1,A,BX,CAT3,1002.9297,4.0
10,IG13,HTS15,1/1,A,BX,CAT3,9455.6021,31.25
3,IG35,HTS51,1/0,C,YD,CAT12,864.3476,83.33
2,IG29,HTS61,1/1,A,BX,CAT8,-106.0725,-0.14
4,IG30,HTS33,1/1,C,YD,CAT12,-2271.1393,-55.17
2,IG30,HTS33,1/1,C,YD,CAT12,-354.8655,-20.83
4,IG33,HTS36,1/1,C,YD,CAT12,-7098.1305,-70.9
3,IG30,HTS36,1/1,B,YD,CAT12,1864.476,103.13
3,IG30,HTS39,1/1,A,YD,CAT12,-247.8227,-100.0
4,IG30,HTS39,1/1,A,YD,CAT12,-1266.6495,-100.0
4,IG30,HTS39,1/1,A,YD,CAT12,-165.2151,-100.0
5,IG30,HTS39,1/1,A,YD,CAT12,-137.6793,-1.02
3,IG31,HTS55,1/1,A,YD,CAT12,-43.34,-0.07
3,IG31,HTS55,1/1,A,YD,CAT12,1993.6405,5.41
3,IG31,HTS55,1/1,A,YD,CAT12,1300.2003,3.4
4,IG31,HTS55,1/1,A,YD,CAT12,-1646.9204,-50.0
2,IG31,HTS55,1/1,A,YD,CAT12,3293.8407,15.48
2,IG31,HTS53,1/0,A,YD,CAT12,-3393.3307,-100.0
5,IG31,HTS53,1/0,A,YD,CAT12,-771.2115,-100.0
3,IG30,HTS41,1/1,A,YD,CAT12,-625.7888,-100.0
3,IG30,HTS41,1/1,A,YD,CAT12,-2753.4707,-100.0
99,IG30,HTS41,1/1,A,YD,CAT12,-13266.7222,-13.45
3,IG30,HTS46,1/1,A,YD,CAT12,-341.7269,-0.73
4,IG30,HTS46,1/1,A,YD,CAT12,-170.8634,-6.38
41,IG26,HTS56,1/1,C,BX,CAT7,-551.5602,-40.0
1,IG3,HTS97,1/1,A,BX,CAT1,-1752.8583,-15.38
1,IG2,HTS97,2/0,B,BX,CAT1,-561.9171,-2.63
1,IG2,HTS97,2/0,B,BX,CAT1,5057.2536,30.0
1,IG2,HTS97,2/0,B,BX,CAT1,1123.8341,11.76
1,IG2,HTS97,2/0,B,BX,CAT1,-3371.5046,-16.67
1,IG2,HTS97,2/0,B,BX,CAT1,-1036.3567,-50.0
1,IG2,HTS97,2/0,C,BX,CAT1,-561.9171,-20.0
1,IG2,HTS97,1/1,C,BX,CAT1,614.1673,1.19
1,IG2,HTS97,1/1,C,BX,CAT1,614.1673,1.56
1,IG2,HTS97,1/1,B,BX,CAT1,-614.1673,-3.7
1,IG2,HTS97,1/1,A,BX,CAT1,6141.6735,15.63
1,IG2,HTS97,1/1,A,BX,CAT1,-3685.0041,-9.38
1,IG2,HTS97,1/1,A,BX,CAT1,-4299.1714,-11.48
1,IG2,HTS97,1/1,C,BX,CAT1,614.1673,2.44
1,IG2,HTS97,1/1,A,BX,CAT1,-614.1673,-3.33
1,IG2,HTS97,1/1,A,BX,CAT1,4913.3388,11.94
1,IG2,HTS97,1/1,C,BX,CAT1,1842.5020000000002,12.5
1,IG2,HTS97,1/1,C,BX,CAT1,1228.3347,2.25
1,IG2,HTS97,1/1,A,BX,CAT1,571.0767,25.0
1,IG2,HTS97,1/1,A,BX,CAT1,-4568.6134,-12.9
1,IG2,HTS97,1/1,A,BX,CAT1,-571.0767,-2.22
1,IG2,HTS97,1/1,A,BX,CAT1,2855.3834,8.2
1,IG2,HTS97,1/1,B,BX,CAT1,1142.1533,11.76
1,IG3,HTS97,1/1,A,BX,CAT1,-2601.2773,-10.0
1,IG3,HTS97,2/0,C,BX,CAT1,-433.5462,-5.88
1,IG3,HTS97,1/1,A,BX,CAT1,867.0924,3.92
1,IG3,HTS97,1/1,A,BX,CAT1,-1300.6387,-4.69
1,IG3,HTS97,1/1,A,BX,CAT1,1300.6387,23.08
1,IG3,HTS97,1/0,C,BX,CAT1,-433.5462,-3.85
1,IG3,HTS97,1/1,A,BX,CAT1,-433.5462,-2.27
1,IG3,HTS97,1/1,A,BX,CAT1,-433.5462,-1.72
1,IG3,HTS97,1/1,B,BX,CAT1,3034.8236,38.89
1,IG3,HTS97,1/1,B,BX,CAT1,-3468.3698,-9.88
2,IG29,HTS61,1/1,A,BX,CAT8,-3243.3564,-14.29
2,IG29,HTS61,1/1,A,BX,CAT8,-3700.0271,-40.0
2,IG29,HTS61,1/1,B,BX,CAT8,-1850.0136,-50.0
2,IG29,HTS61,1/1,A,BX,CAT8,-1827.875,-7.69
2,IG29,HTS61,1/1,A,BX,CAT8,1827.875,11.11
2,IG29,HTS61,1/1,B,BX,CAT8,1827.875,25.0
2,IG29,HTS61,1/1,A,BX,CAT8,-10449.2055,-75.0
2,IG29,HTS61,1/1,B,BX,CAT8,-3483.0685,-25.0
2,IG29,HTS61,1/0,C,BX,CAT8,-3064.403,-66.67
2,IG35,HTS51,1/1,A,YD,CAT12,-7483.8824,-100.0
2,IG29,HTS61,1/1,A,BX,CAT8,-398.3334,-100.0
2,IG29,HTS61,1/1,A,BX,CAT8,-3535.7495,-33.33
2,IG29,HTS61,1/1,A,BX,CAT8,3535.7495,5.26
2,IG29,HTS61,1/1,A,BX,CAT8,-3535.7495,-12.5
2,IG29,HTS61,1/1,A,BX,CAT8,3535.7495,7.69
2,IG29,HTS61,1/1,A,BX,CAT8,-3535.7495,-12.5
2,IG29,HTS61,1/1,A,BX,CAT8,-4476.8098,-33.33
2,IG29,HTS61,1/1,B,BX,CAT8,-2238.4049,-33.33
2,IG29,HTS61,1/1,A,BX,CAT8,2238.6043,33.33
2,IG29,HTS61,1/1,B,BX,CAT8,-2238.4049,-100.0
2,IG29,HTS61,1/0,C,BX,CAT8,-2238.4049,-50.0
2,IG29,HTS61,2/0,C,BX,CAT8,2238.4049,100.0
2,IG29,HTS61,1/1,B,BX,CAT8,2238.4049,50.0
2,IG29,HTS61,1/1,B,BX,CAT8,-2766.4974,-50.0
2,IG29,HTS61,1/1,C,BX,CAT8,-4186.4554,-100.0
2,IG29,HTS61,1/1,A,BX,CAT8,-7415.6547,-50.0
2,IG31,HTS55,1/1,C,YD,CAT12,-1849.9201,-100.0
2,IG29,HTS61,1/1,B,BX,CAT8,-2276.9554,-25.0
2,IG29,HTS61,2/0,C,BX,CAT8,2276.9554,100.0
2,IG29,HTS61,1/1,B,BX,CAT8,-2276.9554,-50.0
2,IG29,HTS61,1/0,C,BX,CAT8,-2276.9554,-20.0
2,IG30,HTS39,1/1,A,YD,CAT12,-7269.4665,-100.0
2,IG31,HTS55,1/1,A,YD,CAT12,-780.1202,-100.0
2,IG29,HTS61,1/1,C,BX,CAT8,-2720.827,-50.0
2,IG29,HTS61,1/1,A,BX,CAT8,3387.8226,12.5
2,IG29,HTS61,1/1,B,BX,CAT8,-3387.8226,-33.33
2,IG38,HTS61,1/1,B,SQFT,CAT8,627.0175,5.4
2,IG38,HTS61,1/1,A,SQFT,CAT8,-134.879,-17.67
2,IG38,HTS61,1/1,A,SQFT,CAT8,-466.1872,-33.33
2,IG38,HTS61,1/1,A,SQFT,CAT8,2107.1018,460.59
2,IG38,HTS61,1/1,A,SQFT,CAT8,-3205.0552,-29.89
2,IG38,HTS61,1/1,A,SQFT,CAT8,1638.8570000000002,464.89
2,IG38,HTS61,1/1,A,SQFT,CAT8,-684.2545,-7.78
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1368.509,-25.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-651.0193,-4.97
2,IG38,HTS61,1/1,A,SQFT,CAT8,-684.2545,-33.33
2,IG38,HTS61,1/1,C,SQFT,CAT8,999.7373,100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-153.208,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-696.8526,-25.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-584.457,-4.5
2,IG38,HTS61,1/1,C,SQFT,CAT8,10167.493,332.95
2,IG38,HTS61,1/1,C,SQFT,CAT8,-954.0267,-100.0
2,IG38,HTS61,2/0,C,SQFT,CAT8,2823.7935,320.13
2,IG38,HTS61,1/1,B,SQFT,CAT8,-97.2726,-4.2
2,IG29,HTS60,1/1,A,BX,CAT8,-2885.4115,-25.0
2,IG29,HTS60,1/1,C,BX,CAT8,-5770.8229,-20.0
2,IG29,HTS60,1/1,A,BX,CAT8,4269.4416,14.29
2,IG29,HTS61,1/1,A,BX,CAT8,2585.7757,33.33
2,IG29,HTS61,1/1,B,BX,CAT8,2584.9397,100.0
2,IG29,HTS61,1/0,C,BX,CAT8,-2584.9397,-100.0
2,IG29,HTS61,1/0,C,BX,CAT8,-6694.01,-100.0
2,IG29,HTS61,1/1,A,BX,CAT8,-2370.9856,-6.25
2,IG29,HTS61,1/1,A,BX,CAT8,-4741.9713,-66.67
2,IG29,HTS61,1/1,A,BX,CAT8,7112.7657,28.57
2,IG29,HTS61,1/1,A,BX,CAT8,-3556.3828,-25.0
2,IG29,HTS61,1/1,A,BX,CAT8,-2249.6276,-100.0
2,IG29,HTS61,1/1,A,BX,CAT8,-2249.6276,-12.5
2,IG29,HTS61,1/1,A,BX,CAT8,-2249.6276,-10.0
2,IG29,HTS61,1/0,B,BX,CAT8,-1709.8621,-50.0
2,IG29,HTS61,2/0,A,BX,CAT8,-1709.8621,-12.5
2,IG29,HTS61,2/0,A,BX,CAT8,-1709.8621,-20.0
2,IG29,HTS61,1/0,B,BX,CAT8,-1710.2608,-33.33
2,IG29,HTS61,1/0,C,BX,CAT8,-1710.2608,-50.0
2,IG29,HTS61,2/0,A,BX,CAT8,-13682.0867,-88.89
2,IG29,HTS61,1/1,A,BX,CAT8,-3420.5217,-66.67
2,IG29,HTS61,1/1,A,BX,CAT8,-1660.4604,-11.11
2,IG29,HTS61,1/1,A,BX,CAT8,1660.4604,14.29
2,IG29,HTS61,1/1,A,BX,CAT8,1660.4604,100.0
2,IG29,HTS61,1/1,A,BX,CAT8,1660.4604,14.29
2,IG29,HTS61,2/0,C,BX,CAT8,-10655.2434,-83.33
2,IG29,HTS61,1/1,A,BX,CAT8,-2131.0487,-20.0
2,IG29,HTS61,1/0,C,BX,CAT8,2131.0487,100.0
2,IG29,HTS61,1/1,A,BX,CAT8,-2131.0487,-16.67
2,IG29,HTS61,1/1,A,BX,CAT8,-4262.0974,-25.0
2,IG29,HTS61,1/1,A,BX,CAT8,-4262.0974,-28.57
2,IG29,HTS61,1/1,A,BX,CAT8,-2131.0487,-16.67
2,IG29,HTS61,1/1,B,BX,CAT8,-2131.0487,-50.0
2,IG29,HTS61,1/1,B,BX,CAT8,-3206.6832,-25.0
2,IG14,HTS99,2/0,C,BX,CAT8,-516.9089,-50.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,-1210.2806,-29.77
2,IG38,HTS61,1/1,C,SQFT,CAT8,-45.6405,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,-228.2025,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1367.0597,-8.73
2,IG38,HTS61,1/1,A,SQFT,CAT8,-713.1315,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-653.9281,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-24.2196,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-3210.1212,-70.08
2,IG38,HTS61,1/1,A,SQFT,CAT8,2743.4397,587.86
2,IG38,HTS61,1/1,A,SQFT,CAT8,-663.6049,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,10.7642,0.4
2,IG38,HTS61,1/1,C,SQFT,CAT8,-685.1855,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-194.2258,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,782.2984,6.43
2,IG38,HTS61,1/1,A,SQFT,CAT8,-10.7903,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,8974.8515,100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,690.4286,59.62
2,IG38,HTS61,1/1,B,SQFT,CAT8,-690.4286,-11.23
2,IG38,HTS61,1/1,B,SQFT,CAT8,-19.3584,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-52.5442,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-684.2545,-8.28
2,IG38,HTS61,1/1,C,SQFT,CAT8,-671.0295,-24.57
2,IG38,HTS61,1/1,B,SQFT,CAT8,1673.6496,36.55
2,IG38,HTS61,1/1,A,SQFT,CAT8,-40.1975,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1056.3262,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,82.0855,2.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-398.1566,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,3407.0832,9.76
2,IG38,HTS61,1/1,A,SQFT,CAT8,9931.164,100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,340.8534,10.81
2,IG38,HTS61,2/0,C,SQFT,CAT8,410.6325,7.75
2,IG38,HTS61,1/1,A,SQFT,CAT8,-2751.5977,-31.95
2,IG38,HTS61,1/1,A,SQFT,CAT8,4704.7548,100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-244.3185,-12.32
2,IG38,HTS61,1/1,A,SQFT,CAT8,2544.9410000000003,64.3
2,IG38,HTS61,1/1,A,SQFT,CAT8,-85.3622,-1.03
2,IG38,HTS61,1/1,B,SQFT,CAT8,247.4973,6.99
2,IG38,HTS61,1/1,C,SQFT,CAT8,383.9821,9.89
2,IG38,HTS61,1/1,C,SQFT,CAT8,-604.2581,-34.84
2,IG38,HTS61,1/1,C,SQFT,CAT8,290.6347,32.73
2,IG38,HTS61,1/1,C,SQFT,CAT8,271.7973,30.51
2,IG38,HTS61,1/1,C,SQFT,CAT8,93.94,8.95
2,IG38,HTS61,1/1,C,SQFT,CAT8,188.3744,6.24
2,IG38,HTS61,1/1,C,SQFT,CAT8,279.8705,30.95
2,IG38,HTS61,1/1,A,SQFT,CAT8,744.1586,100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,2047.9995,44.8
2,IG38,HTS61,1/1,B,SQFT,CAT8,-1458.0788,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-1213.2106,-17.81
2,IG38,HTS61,1/1,B,SQFT,CAT8,-880.6901,-10.81
2,IG38,HTS61,1/1,B,SQFT,CAT8,-1017.1471,-23.4
2,IG38,HTS61,1/1,A,SQFT,CAT8,29.6375,1.08
2,IG38,HTS61,1/1,C,SQFT,CAT8,-11.1988,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-4.5369,-100.0
2,IG38,HTS61,2/0,C,SQFT,CAT8,9.3171,0.8
2,IG38,HTS61,1/1,A,SQFT,CAT8,1610.6741,239.19
2,IG38,HTS61,1/1,C,SQFT,CAT8,-622.2818,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,576.1801,47.65
2,IG38,HTS61,1/1,C,SQFT,CAT8,-683.5298,-31.91
2,IG38,HTS61,1/1,B,SQFT,CAT8,5.531000000000001,0.06
2,IG38,HTS61,1/1,B,SQFT,CAT8,-10.7642,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,685.1855,33.69
2,IG38,HTS61,1/1,A,SQFT,CAT8,-2740.7422,-32.88
2,IG38,HTS61,1/1,B,SQFT,CAT8,2621.677,272.41
2,IG38,HTS61,1/1,A,SQFT,CAT8,-56.5123,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-296.0169,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-508.1773,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-11.7724,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-184.435,-100.0
2,IG38,HTS61,2/0,C,SQFT,CAT8,-463.7351,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-598.9433,-4.76
2,IG38,HTS61,1/1,A,SQFT,CAT8,-191.5913,-1.63
2,IG38,HTS61,1/1,A,SQFT,CAT8,-58.6504,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-50.3012,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,1439.6543,31.19
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1319.6831,-12.66
2,IG38,HTS61,1/1,A,SQFT,CAT8,-62.8766,-0.84
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1581.1795,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-22.6692,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1619.2351,-8.83
2,IG38,HTS61,1/1,A,SQFT,CAT8,-5.7423,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1900.6923,-16.95
2,IG38,HTS61,1/1,A,SQFT,CAT8,-73.7668,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1679.614,-6.55
2,IG38,HTS61,1/1,A,SQFT,CAT8,-453.3848,-13.56
2,IG38,HTS61,1/1,A,SQFT,CAT8,11.3618,0.04
2,IG38,HTS61,1/1,A,SQFT,CAT8,-5.688,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-5.688,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-3306.2781,-39.11
2,IG38,HTS61,1/1,B,SQFT,CAT8,-1713.8623,-17.34
2,IG38,HTS61,1/1,A,SQFT,CAT8,-1418.5929,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-140.6045,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-35.1511,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-752.2339,-36.15
2,IG38,HTS61,1/1,A,SQFT,CAT8,-319.1516,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,1286.4772,53.34
2,IG38,HTS61,1/1,C,SQFT,CAT8,1159.8479,33.88
2,IG38,HTS61,1/1,C,SQFT,CAT8,194.0781,19.66
2,IG38,HTS61,1/1,C,SQFT,CAT8,1238.0136,39.96
2,IG38,HTS61,1/1,B,SQFT,CAT8,-453.0241,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,2280.9605,55.6
2,IG38,HTS61,1/1,B,SQFT,CAT8,-25.344,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,669.1174,33.86
2,IG38,HTS61,1/0,A,SQFT,CAT8,1494.8248,40.77
2,IG38,HTS61,1/0,A,SQFT,CAT8,-1494.8248,-9.89
2,IG38,HTS61,1/0,A,SQFT,CAT8,-311.9927,-2.5
2,IG38,HTS61,1/0,B,SQFT,CAT8,-18.2079,-100.0
2,IG38,HTS61,1/0,B,SQFT,CAT8,-588.5137,-8.38
2,IG38,HTS61,1/0,C,SQFT,CAT8,-1187.9872,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-109.4025,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-76.5817,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-10.9402,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,55.0733,1.69
2,IG38,HTS61,1/1,B,SQFT,CAT8,7.1731,0.36
2,IG38,HTS61,1/1,A,SQFT,CAT8,7.1796,0.12
2,IG38,HTS61,1/1,C,SQFT,CAT8,-3.7329,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-1635.6216,-66.69
2,IG38,HTS61,1/1,C,SQFT,CAT8,-1.8523,-0.03
2,IG38,HTS61,1/1,C,SQFT,CAT8,94.4697,14.78
2,IG38,HTS61,1/1,C,SQFT,CAT8,-266.6873,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,275.2901,14.22
2,IG38,HTS61,1/1,C,SQFT,CAT8,-801.4455,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,-2109.0671,-66.67
2,IG38,HTS61,1/1,B,SQFT,CAT8,-2671.5155,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-440.0783,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-129.3014,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-428.7361,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-2268.1386,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,-901.4,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,-113.7482,-100.0
2,IG38,HTS61,1/1,B,SQFT,CAT8,202.4717,3.34
2,IG38,HTS61,1/1,C,SQFT,CAT8,695.3957,100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,-282.7995,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,282.7995,14.66
2,IG38,HTS61,1/1,A,SQFT,CAT8,178.7813,2.95
2,IG38,HTS61,1/1,B,SQFT,CAT8,-1787.2446,-60.11
2,IG38,HTS61,1/1,B,SQFT,CAT8,1186.0056,120.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,575.8873,72.79
2,IG38,HTS61,1/1,C,SQFT,CAT8,-8.0732,-100.0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-56.5123,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,10.0141,1.45
2,IG38,HTS61,1/1,A,SQFT,CAT8,-156.966,-10.26
2,IG38,HTS61,1/1,A,SQFT,CAT8,682.8019,16.57
2,IG38,HTS61,1/1,C,SQFT,CAT8,-582.8643,-100.0
2,IG38,HTS61,1/1,C,SQFT,CAT8,703.457,53.93
